state,h_tract,w_tract,workers,flow_share,h_lat,h_lon,w_lat,w_lon,median_income,pop_total,nh_white,nh_black,hispanic,base_km,base_min,base_cameras,avoid_km,avoid_min,avoid_cameras,extra_km,extra_min,cameras_evaded
az,04013103208,04013614900,6,0.0000020849,33.5904316,-111.987092,33.6801526,-112.0417771,70417.0,3272.0,2944.0,92.0,174.0,14.9972,14.1508,0,14.9972,14.1508,0,0.0,0.0,0
ny,36085017016,36029009301,1,0.0000001236,40.5586998,-74.17761,42.9692605,-78.8186742,116635.0,4732.0,3758.0,0.0,289.0,574.1968,452.1334,23,589.0564,453.1775,0,14.8597,1.0441,23
ca,06037213201,06037310400,17,0.0000010106,34.0526559,-118.3045301,34.202677,-118.3354064,40756.0,4162.0,194.0,64.0,1967.0,19.7124,19.9155,5,22.1651,20.305,0,2.4527,0.3895,5
va,51153900202,51013101406,1,0.0000003032,38.6628993,-77.2665481,38.883756,-77.1045769,92125.0,4124.0,1109.0,575.0,2321.0,33.1418,29.7296,3,33.6161,31.4979,0,0.4744,1.7684,3
ca,06075061501,06075030101,5,0.0000002972,37.7878384,-122.4001079,37.7642568,-122.4597429,239147.0,1656.0,767.0,0.0,36.0,6.7596,10.7839,3,7.6181,11.7468,0,0.8585,0.9629,3
az,04013050618,04013107800,5,0.0000017374,33.4838138,-112.5029196,33.5174607,-112.0215379,150486.0,8309.0,4501.0,70.0,3173.0,53.6928,40.4706,3,49.6417,53.1163,0,-4.051,12.6458,3
az,04021000320,04013422636,9,0.0000031274,33.4186958,-111.571996,33.3862818,-111.7284799,47718.0,2041.0,1554.0,0.0,446.0,18.8955,14.6966,2,19.3419,16.3633,0,0.4464,1.6667,2
az,04019002100,04019004035,2,0.0000006950,32.1865119,-110.927968,32.185844,-110.8124254,58250.0,6314.0,379.0,351.0,5374.0,13.0151,14.5121,3,13.4815,15.8033,1,0.4663,1.2912,2
pa,42071011805,42133010210,5,0.0000009692,40.0603096,-76.3237495,39.9765876,-76.6861009,68684.0,3017.0,2071.0,137.0,486.0,35.2818,29.0066,0,35.2818,29.0066,0,0.0,0.0,0
tn,47147080103,47037019112,6,0.0000021822,36.468659,-86.6843091,36.0360859,-86.6924301,80762.0,7449.0,6787.0,185.0,187.0,56.9709,41.8039,0,56.9709,41.8039,0,0.0,0.0,0
ca,06071000121,06059052428,1,0.0000000594,33.9191433,-117.6799811,33.6797854,-117.633177,155417.0,8578.0,1954.0,613.0,2035.0,46.9678,43.2007,3,46.1184,48.2043,0,-0.8494,5.0036,3
ny,36047112400,36081026901,2,0.0000002471,40.6660037,-73.8871536,40.7468744,-73.8822114,44375.0,3410.0,42.0,2470.0,790.0,12.0316,15.8112,7,12.53,18.0299,0,0.4984,2.2187,7
az,04013103502,04013104100,2,0.0000006950,33.6063523,-112.0255946,33.6180459,-112.1251214,90646.0,6051.0,4002.0,138.0,1308.0,11.4991,12.1703,1,12.8567,15.0646,0,1.3576,2.8942,1
mo,29189212300,29189211500,13,0.0000054351,38.7118862,-90.2943676,38.7643121,-90.3468781,48146.0,5008.0,795.0,3947.0,39.0,9.2944,9.2273,0,9.2944,9.2273,0,0.0,0.0,0
va,51685920201,51153901421,20,0.0000060650,38.7740354,-77.4423225,38.7743603,-77.5841256,62018.0,2362.0,380.0,674.0,825.0,16.5471,21.2903,2,16.6377,21.8013,1,0.0906,0.511,1
wa,53033004902,53033008002,27,0.0000084717,47.652783,-122.3506012,47.6120898,-122.3453618,118460.0,3264.0,2605.0,100.0,124.0,5.1934,6.4807,1,5.3574,7.61,0,0.164,1.1292,1
nc,37063001705,37063002030,14,0.0000033257,36.0367997,-78.9249168,35.9905135,-78.9763743,65899.0,5745.0,2793.0,1296.0,1239.0,8.3416,7.3738,0,8.3416,7.3738,0,0.0,0.0,0
fl,12101031604,12115000406,1,0.0000001136,28.2075468,-82.4864505,27.3339084,-82.5067585,88534.0,7513.0,4229.0,442.0,1914.0,124.6643,80.1814,2,123.3816,93.0733,0,-1.2827,12.8919,2
nc,37025041304,37035011702,5,0.0000011877,35.4330687,-80.7459596,35.5977295,-81.2771671,126316.0,8678.0,4730.0,1126.0,743.0,64.0426,58.3821,10,68.1617,69.6539,0,4.1192,11.2718,10
va,51570830300,51087200303,9,0.0000027292,37.2745771,-77.4202659,37.601947,-77.525071,93854.0,2079.0,1677.0,179.0,108.0,43.7066,41.0011,10,49.5169,41.7015,0,5.8102,0.7004,10
co,08007974202,08007974400,332,0.0001307090,37.259163,-107.0951097,37.2103231,-106.8032202,62262.0,4124.0,3516.0,0.0,549.0,37.6108,48.5896,3,38.1185,52.2161,0,0.5077,3.6265,3
co,08014031102,08014031201,11,0.0000043307,39.9225963,-105.1416045,39.944217,-105.125822,85054.0,1928.0,1569.0,0.0,230.0,4.082,5.1633,2,5.4177,6.8685,0,1.3358,1.7052,2
oh,39061006900,39061025402,7,0.0000014454,39.1476469,-84.5050687,39.1512784,-84.4483349,36929.0,2949.0,118.0,2382.0,298.0,5.8905,8.8223,1,5.9854,9.4583,0,0.0949,0.636,1
fl,12011050900,12011050208,34,0.0000038637,26.1613762,-80.1474899,26.1973954,-80.1710585,85871.0,5155.0,3519.0,223.0,795.0,6.1433,8.4841,2,6.3901,8.1805,1,0.2468,-0.3036,1
tn,47157020836,47157022600,84,0.0000305506,35.2721415,-89.7295863,35.0188066,-89.9012347,145192.0,8210.0,6321.0,1009.0,242.0,37.9975,36.2651,6,40.8135,37.2261,0,2.816,0.9611,6
fl,12071050311,12071040139,110,0.0000125001,26.4307046,-81.7480884,26.4633729,-81.7730192,127250.0,8863.0,7570.0,99.0,923.0,9.3723,13.0073,0,9.3723,13.0073,0,0.0,0.0,0
ny,36119003700,36061010900,12,0.0000014828,40.9190719,-73.8430796,40.7522505,-73.9897028,92596.0,3660.0,1091.0,1329.0,935.0,26.0677,25.5857,15,27.2718,28.4616,4,1.2042,2.8759,11
fl,12015030501,12015020301,32,0.0000036364,26.8339538,-82.1919811,27.0181018,-82.1288503,87196.0,6486.0,6096.0,60.0,44.0,28.0782,29.7436,0,28.0782,29.7436,0,0.0,0.0,0
az,04013217203,04013319910,23,0.0000079921,33.5071933,-111.91706,33.3418702,-111.950615,72898.0,3975.0,2980.0,41.0,611.0,21.2799,21.7856,11,23.4401,25.4989,0,2.1602,3.7133,11
mo,29047021807,29021000701,9,0.0000037628,39.3043132,-94.4492786,39.7676719,-94.7841473,99861.0,3962.0,3582.0,45.0,117.0,72.4864,63.3714,2,73.1817,67.796,0,0.6953,4.4247,2
az,04013113000,04013614700,14,0.0000048648,33.4622221,-112.0739166,33.6893967,-112.0876317,67727.0,4041.0,1950.0,365.0,554.0,30.9769,22.807,0,30.9769,22.807,0,0.0,0.0,0
oh,39085200100,39035184104,20,0.0000041297,41.637568,-81.4780977,41.3932759,-81.4731648,63867.0,1908.0,1384.0,524.0,0.0,33.5237,29.6361,4,35.868,32.272,0,2.3443,2.636,4
mo,29143960600,29071800903,1,0.0000004181,36.448156,-89.6873596,38.3666576,-91.0002922,34414.0,3085.0,2083.0,358.0,28.0,295.2444,203.3115,8,311.3673,236.4273,2,16.1229,33.1157,6
ny,36055012402,36055013005,72,0.0000088969,42.9897352,-77.5393551,43.103473,-77.6025528,143066.0,6038.0,5429.0,92.0,214.0,20.4648,21.8747,0,20.4648,21.8747,0,0.0,0.0,0
va,51125950102,51775010200,1,0.0000003032,37.7762845,-78.8099171,37.2958826,-80.0811206,80122.0,2484.0,1757.0,307.0,381.0,166.8567,135.0615,7,168.7918,142.687,0,1.9351,7.6254,7
wa,53033030201,53033026200,136,0.0000426725,47.3206958,-122.3487088,47.4591441,-122.2435898,87464.0,5972.0,2584.0,802.0,1477.0,21.975,18.8652,6,23.0985,24.1342,0,1.1235,5.269,6
nc,37071030301,37119002500,5,0.0000011877,35.3793266,-81.1865121,35.2172707,-80.8236353,68362.0,2523.0,2271.0,60.0,78.0,48.9942,37.8739,2,48.6113,40.4233,0,-0.3829,2.5495,2
tx,48201452703,48201454100,3,0.0000002426,29.6970297,-95.6391055,29.7046309,-95.6531591,44434.0,3294.0,385.0,1265.0,819.0,2.4216,3.3857,0,2.4216,3.3857,0,0.0,0.0,0
fl,12103026915,12103025507,2,0.0000002273,27.9995813,-82.7680868,27.9292328,-82.7696555,64083.0,2183.0,1814.0,2.0,239.0,9.3675,10.2513,1,9.0889,11.3613,0,-0.2787,1.1101,1
il,17075950100,17091010602,22,0.0000041575,40.8980635,-87.6411496,41.1852449,-87.8632935,66694.0,2864.0,2598.0,27.0,90.0,51.7581,51.5139,5,53.9411,55.6648,0,2.1831,4.1509,5
co,08001009203,08035014114,3,0.0000011811,39.8714265,-104.9845234,39.5585875,-104.893627,65915.0,5335.0,1332.0,57.0,3533.0,42.6294,35.8393,6,43.5837,37.2946,0,0.9542,1.4553,6
pa,42045404600,42045410700,26,0.0000050399,39.8616924,-75.3700551,39.8375022,-75.3707317,61758.0,2114.0,244.0,1771.0,69.0,3.8589,5.36,0,3.8589,5.36,0,0.0,0.0,0
ny,36055015200,36055003200,9,0.0000011121,43.2450596,-77.9324553,43.146195,-77.607577,75335.0,6865.0,5386.0,244.0,999.0,34.2603,26.9544,0,34.2603,26.9544,0,0.0,0.0,0
fl,12117020704,12095016503,35,0.0000039773,28.7694663,-81.3680129,28.6045702,-81.2253667,117971.0,7568.0,4894.0,349.0,733.0,35.3121,30.0885,3,36.8339,28.721,0,1.5218,-1.3675,3
co,08014030200,08059010403,2,0.0000007874,39.9087252,-105.0745694,39.7789876,-105.1152296,97562.0,2180.0,1473.0,153.0,368.0,19.1391,19.3257,3,21.266,20.8042,0,2.1269,1.4785,3
il,17111870903,17183000100,1,0.0000001890,42.3205869,-88.4316128,40.1230198,-87.6302178,71113.0,3333.0,2638.0,47.0,601.0,287.4587,257.964,34,316.7869,291.9978,2,29.3283,34.0338,32
az,04021001704,04013082012,7,0.0000024324,33.0491069,-112.0598849,33.499953,-112.3008303,88432.0,7119.0,3111.0,1239.0,1780.0,77.462,63.3874,5,88.4524,88.895,0,10.9904,25.5076,5
pa,42129803501,42033330200,1,0.0000001938,40.2986477,-79.7076162,41.1226474,-78.7718471,104430.0,5356.0,5285.0,38.0,0.0,149.2105,128.3713,4,149.4258,131.2583,0,0.2153,2.887,4
az,04013422510,04013811200,10,0.0000034748,33.3574743,-111.7472415,33.2978732,-111.884731,116472.0,2971.0,2259.0,79.0,465.0,20.6926,20.2888,2,20.7606,21.1376,0,0.068,0.8488,2
fl,12099006012,12099007202,14,0.0000015909,26.5348177,-80.0947885,26.382761,-80.0897512,72879.0,5653.0,2536.0,1603.0,1134.0,19.0788,17.7805,5,20.4776,17.5939,0,1.3989,-0.1866,5
fl,12009071602,12009069700,9,0.0000010227,28.355496,-80.6937198,28.368992,-80.71052,70101.0,2812.0,2563.0,0.0,74.0,3.1884,4.3467,0,3.1884,4.3467,0,0.0,0.0,0
wa,53073001000,53073010202,4,0.0000012551,48.7369342,-122.4797492,48.9708898,-122.3198729,40865.0,7337.0,4942.0,120.0,1138.0,37.3885,35.9264,0,37.3885,35.9264,0,0.0,0.0,0
nc,37035010102,37119001801,3,0.0000007126,35.7172641,-81.1720024,35.2038367,-80.7961149,64474.0,4338.0,3373.0,144.0,266.0,76.3756,58.7263,3,77.0805,61.3483,0,0.7049,2.6219,3
pa,42007602500,42003459201,11,0.0000021323,40.6849378,-80.3301636,40.4416666,-80.1316049,45114.0,1372.0,1297.0,14.0,20.0,38.821,28.5277,1,38.9608,29.7548,0,0.1398,1.227,1
tx,48355002001,48355001802,9,0.0000007278,27.7575968,-97.4052287,27.7279641,-97.441369,43765.0,4406.0,352.0,0.0,3962.0,6.4401,5.7664,0,6.4401,5.7664,0,0.0,0.0,0
ny,36069050900,36055013101,7,0.0000008650,42.9013799,-77.2757996,43.0845044,-77.5831821,93929.0,2440.0,2227.0,1.0,106.0,38.4878,33.3758,0,38.4878,33.3758,0,0.0,0.0,0
mo,29189212600,29189217701,27,0.0000112883,38.7551942,-90.3125787,38.6192765,-90.4641588,63209.0,4807.0,1449.0,3175.0,126.0,26.1826,28.0346,15,36.8325,33.5144,0,10.6498,5.4798,15
mo,29175490100,29019001300,32,0.0000133788,39.5223846,-92.462303,38.9648829,-92.3833415,71576.0,3893.0,3749.0,0.0,51.0,73.5551,50.9719,7,74.9907,61.6491,0,1.4356,10.6773,7
wa,53033032318,53033022803,910,0.0002855289,47.637215,-122.0394458,47.643933,-122.1312723,237315.0,7093.0,3513.0,0.0,293.0,12.7269,11.4537,2,13.7251,14.537,0,0.9981,3.0833,2
wa,53011042800,53011041329,27,0.0000084717,45.623553,-122.6236748,45.6134323,-122.4888803,91042.0,2723.0,2365.0,33.0,187.0,11.8759,14.2792,0,11.8759,14.2792,0,0.0,0.0,0
fl,12086007704,12099007421,1,0.0000001136,25.7019462,-80.3133479,26.3631809,-80.0690673,67704.0,5734.0,1223.0,180.0,4125.0,88.039,67.546,18,93.4226,72.4982,0,5.3836,4.9522,18
wa,53015000802,53015980000,213,0.0000668326,46.178285,-122.9679524,46.1031345,-122.9289371,82010.0,3447.0,3088.0,0.0,55.0,11.3175,17.0701,0,11.3175,17.0701,0,0.0,0.0,0
wa,53033003201,53033008102,157,0.0000492616,47.6752462,-122.4040825,47.605282,-122.336012,121062.0,4497.0,3403.0,50.0,376.0,11.0721,17.6761,0,11.0721,17.6761,0,0.0,0.0,0
pa,42017104800,42017105300,3,0.0000005815,40.2995515,-75.1780931,40.2283443,-74.9322926,120294.0,2846.0,2366.0,124.0,101.0,26.3946,26.4389,0,26.3946,26.4389,0,0.0,0.0,0
mo,29113810309,29113810203,29,0.0000121245,39.0466212,-90.8883266,38.9298376,-91.0441683,88241.0,5263.0,5025.0,11.0,37.0,28.9239,32.7126,0,28.9239,32.7126,0,0.0,0.0,0
tn,47157021136,47157980100,86,0.0000312779,35.163013,-89.771048,35.0533204,-89.971043,120450.0,5412.0,1568.0,2930.0,519.0,30.0362,27.1696,2,32.8174,30.6354,0,2.7812,3.4658,2
tn,47147080603,47143975402,1,0.0000003637,36.4192592,-86.8752555,35.4649176,-84.9907558,89500.0,4971.0,4396.0,81.0,230.0,255.6323,219.5295,11,267.6852,213.06,0,12.0529,-6.4694,11
co,08087000200,08031001707,10,0.0000039370,40.1694906,-104.0293307,39.743359,-104.9948428,98239.0,3501.0,2617.0,0.0,811.0,114.8771,76.2054,2,115.1076,76.8947,0,0.2304,0.6893,2
il,17031820700,17031839100,152,0.0000287248,41.8170254,-87.7737005,41.8809857,-87.6330703,67067.0,7031.0,1891.0,12.0,5005.0,15.8692,17.8387,6,18.4198,16.4044,0,2.5506,-1.4343,6
il,17089853402,17031770700,8,0.0000015118,41.7602471,-88.3008484,41.9854357,-87.8694197,61268.0,4541.0,34.0,99.0,4408.0,56.6813,45.175,1,56.865,45.7512,0,0.1838,0.5763,1
tn,47065010435,47065003100,210,0.0000763764,35.1611645,-85.2648732,35.0490212,-85.310006,53750.0,4899.0,4186.0,97.0,287.0,14.4867,14.3174,1,15.4554,13.3387,0,0.9687,-0.9787,1
tx,48453002448,48027020900,2,0.0000001617,30.1919584,-97.7152738,31.0546534,-97.3328736,105620.0,7782.0,1586.0,620.0,5080.0,120.0419,79.6153,13,122.1061,87.8393,0,2.0642,8.224,13
oh,39095007003,39063000902,3,0.0000006195,41.5835566,-83.6280797,41.0449743,-83.654924,77861.0,2021.0,1788.0,0.0,115.0,65.3812,46.1841,4,69.4365,60.5649,1,4.0553,14.3808,3
tn,47065001600,47065980200,34,0.0000123657,35.0452807,-85.3223832,35.0892045,-85.1312515,19312.0,2714.0,635.0,1889.0,43.0,22.8731,23.8093,3,23.0694,24.7604,0,0.1963,0.9511,3
pa,42077006305,42091208603,5,0.0000009692,40.5599803,-75.5585894,40.2206343,-75.5591505,103061.0,6605.0,5503.0,204.0,650.0,47.2913,50.3284,2,47.7272,51.9817,0,0.4359,1.6533,2
il,17063000400,17063000700,31,0.0000058584,41.3631436,-88.450037,41.340559,-88.3036825,73300.0,5659.0,4986.0,96.0,352.0,15.71,17.3548,1,15.71,17.3548,1,0.0,0.0,0
ca,06019005304,06019007102,5,0.0000002972,36.8049396,-119.742956,36.5714778,-119.6205352,35834.0,4933.0,1396.0,352.0,2057.0,32.9487,27.8241,2,33.6497,26.9066,0,0.701,-0.9175,2
az,04013106400,04013116204,9,0.0000031274,33.5269505,-112.0379449,33.4000005,-111.9869425,85438.0,3265.0,2584.0,49.0,472.0,17.8792,15.1428,0,17.8792,15.1428,0,0.0,0.0,0
co,08031004111,08031002102,10,0.0000039370,39.7881691,-104.8896848,39.7131837,-104.9968922,172422.0,6742.0,4381.0,790.0,622.0,16.2888,18.3125,4,16.3806,19.286,0,0.0918,0.9735,4
oh,39013010600,39081011402,3,0.0000006195,40.139104,-81.0448165,40.4143727,-80.7069166,53690.0,4030.0,3859.0,12.0,0.0,54.1312,48.8698,1,54.4937,52.7963,0,0.3625,3.9265,1
ca,06099000201,06099000202,123,0.0000073119,37.7654975,-120.8661414,37.7546895,-120.8604232,96649.0,6513.0,4731.0,7.0,1114.0,2.6605,4.79,0,2.6605,4.79,0,0.0,0.0,0
il,17043846409,17093890103,4,0.0000007559,41.7982628,-88.2557004,41.7064889,-88.3067989,170660.0,4309.0,2748.0,93.0,448.0,14.8755,15.0392,4,15.6046,17.6703,0,0.729,2.6311,4
mo,29183311146,29183310902,10,0.0000041809,38.7464888,-90.5410329,38.7714606,-90.5363008,98132.0,4644.0,3866.0,135.0,177.0,4.4368,5.385,3,5.2314,7.3926,0,0.7946,2.0076,3
oh,39041011540,39049008210,13,0.0000026843,40.1688322,-82.9677156,39.9609482,-83.1039491,175853.0,6535.0,4977.0,518.0,95.0,38.1431,31.0982,6,38.8435,33.6405,0,0.7004,2.5423,6
ca,06037141400,06037311601,171,0.0000101653,34.1575339,-118.4761273,34.1535332,-118.334357,104877.0,5019.0,3295.0,86.0,900.0,14.2145,10.89,1,14.4958,11.5657,0,0.2812,0.6757,1
va,51131930100,51095080102,2,0.0000006065,37.4608627,-75.8283636,37.2025886,-76.6174316,50182.0,4173.0,1940.0,1546.0,476.0,140.2021,115.6865,13,147.9655,127.8079,5,7.7634,12.1215,8
il,17031823002,17031740100,3,0.0000005669,41.6960739,-87.7694862,41.6972859,-87.6986083,75979.0,5196.0,3820.0,286.0,1081.0,7.128,7.9766,3,7.5082,9.7054,0,0.3802,1.7288,3
ny,36067016501,36067000100,20,0.0000024714,42.9424133,-76.3234532,43.0691355,-76.173017,87692.0,1781.0,1694.0,0.0,0.0,25.5264,28.115,3,27.0842,30.1343,1,1.5578,2.0194,2
il,17043840103,17031980000,45,0.0000085041,41.9471235,-87.9738061,41.9794191,-87.9024376,87766.0,5897.0,4140.0,36.0,931.0,15.9067,15.3508,4,20.2047,27.9382,0,4.298,12.5874,4
ca,06107001701,06107001200,186,0.0000110570,36.3199536,-119.2871729,36.3302301,-119.299985,44709.0,5706.0,1685.0,116.0,3582.0,2.3438,2.8143,0,2.3438,2.8143,0,0.0,0.0,0
il,17117956000,17167001300,73,0.0000137955,39.5018884,-89.7712501,39.8009618,-89.6608819,64750.0,3063.0,3054.0,0.0,0.0,38.332,35.3218,9,48.8193,63.4496,0,10.4873,28.1277,9
il,17031221400,17031839100,335,0.0000633080,41.9208013,-87.694532,41.8809857,-87.6330703,104583.0,3083.0,1557.0,93.0,855.0,8.0467,8.5353,5,8.2339,10.3023,0,0.1872,1.767,5
mo,29510119101,29189216300,79,0.0000330289,38.6385706,-90.2558523,38.6424354,-90.3107621,51978.0,2381.0,1061.0,798.0,72.0,5.8699,7.6926,3,7.8141,12.5647,0,1.9442,4.8721,3
il,17031570200,17031071400,1,0.0000001890,41.8143799,-87.7307183,41.9227255,-87.6295259,-666666666.0,2084.0,273.0,0.0,1558.0,18.3702,18.2782,11,19.4032,17.8893,1,1.033,-0.3889,10
co,08031003006,08031001705,36,0.0000141733,39.6830541,-104.9804792,39.754451,-105.0011626,131736.0,3474.0,2871.0,13.0,209.0,9.0429,10.2206,3,9.2574,10.6274,0,0.2145,0.4069,3
il,17201003604,17201000600,10,0.0000018898,42.3084534,-89.0919311,42.2716269,-89.0428113,51842.0,3101.0,1479.0,806.0,216.0,8.0321,10.5065,4,8.0545,10.8963,0,0.0224,0.3898,4
fl,12057013703,12053040801,4,0.0000004545,27.9120307,-82.3577901,28.5472517,-82.5209408,73567.0,8611.0,2823.0,1463.0,3248.0,92.3671,73.035,3,93.4292,77.0745,1,1.0621,4.0395,2
az,04013815800,04019004067,6,0.0000020849,33.284457,-111.6970011,32.2405665,-110.849048,97246.0,6655.0,4278.0,327.0,1251.0,168.3482,132.969,18,173.2737,157.1881,0,4.9255,24.219,18
il,17111870605,17097864307,24,0.0000045355,42.338527,-88.2987584,42.1728383,-88.1810257,82368.0,6809.0,5824.0,0.0,786.0,26.1047,26.9333,4,29.9323,37.3711,0,3.8276,10.4377,4
nc,37035011402,37035010102,81,0.0000192414,35.6449024,-81.127896,35.7172641,-81.1720024,59085.0,4019.0,3525.0,60.0,310.0,15.6498,14.6678,2,15.5154,16.2962,0,-0.1345,1.6283,2
nc,37183054501,37183053609,84,0.0000199541,35.7418689,-78.6617984,35.8408048,-78.817459,46667.0,5587.0,2687.0,1519.0,1033.0,22.197,21.1908,5,21.5885,24.0372,0,-0.6085,2.8464,5
co,08031001901,08031004202,3,0.0000011811,39.7331806,-105.0086286,39.7455989,-104.9128776,67690.0,3813.0,1291.0,631.0,1655.0,9.2288,12.5095,4,9.2401,12.5028,0,0.0114,-0.0066,4
tn,47183968203,47183968101,130,0.0000472806,36.3453885,-88.8578236,36.3320229,-88.8342582,36742.0,3131.0,2246.0,598.0,178.0,3.8989,5.5972,0,3.8989,5.5972,0,0.0,0.0,0
az,04013217501,04013117200,15,0.0000052123,33.4863686,-111.9386785,33.4268606,-112.0447019,48898.0,3291.0,1519.0,69.0,1530.0,17.2171,15.6477,0,17.2171,15.6477,0,0.0,0.0,0
nc,37183050300,37183053513,2,0.0000004751,35.7905875,-78.6481734,35.8009623,-78.7889857,84063.0,3447.0,2856.0,235.0,128.0,14.7462,15.8733,9,15.8398,17.7836,0,1.0935,1.9104,9
ny,36059409200,36047069602,2,0.0000002471,40.7206375,-73.5137877,40.622761,-73.9092489,143676.0,5855.0,4354.0,25.0,912.0,42.8617,39.8805,23,47.0398,49.8383,0,4.1781,9.9578,23
ca,06071009800,06071009719,3,0.0000001783,34.535916,-117.3009281,34.4443613,-117.2222066,31027.0,5318.0,739.0,895.0,3540.0,16.6758,16.0489,5,16.7664,16.7878,0,0.0905,0.7389,5
va,51107610505,51059482507,8,0.0000024260,39.1111887,-77.550885,38.9505903,-77.4217944,81926.0,6496.0,2258.0,1028.0,2142.0,25.2127,20.9982,0,25.2127,20.9982,0,0.0,0.0,0
nc,37183053808,37063002200,19,0.0000045134,35.9160274,-78.6207817,35.9994119,-78.9017906,173092.0,5293.0,4440.0,168.0,88.0,32.5626,26.1282,4,32.4498,29.9921,0,-0.1128,3.8639,4
oh,39035177608,39035124600,3,0.0000006195,41.3802216,-81.7201951,41.4272074,-81.7782013,52344.0,6284.0,4527.0,1048.0,237.0,10.1016,12.2565,3,10.888,12.253,0,0.7863,-0.0035,3
tn,47187050209,47037018000,16,0.0000058192,36.0054253,-86.7594226,36.121542,-86.8291863,204028.0,3480.0,2952.0,26.0,204.0,20.964,23.8666,0,20.964,23.8666,0,0.0,0.0,0
fl,12061050402,12009071341,1,0.0000001136,27.6424809,-80.3834222,27.9784049,-80.6436966,55000.0,2573.0,2208.0,190.0,101.0,53.3299,52.7551,6,55.4584,58.9802,1,2.1284,6.2251,5
mo,29189218300,29189215234,37,0.0000154692,38.5751059,-90.4157949,38.6483216,-90.495555,73333.0,3975.0,3545.0,163.0,59.0,14.5084,13.3641,0,14.5084,13.3641,0,0.0,0.0,0
mo,29189213204,29189214500,5,0.0000020904,38.7177307,-90.4137778,38.6943878,-90.3531529,53640.0,3867.0,2031.0,833.0,263.0,7.8068,9.0161,4,9.2875,12.6664,0,1.4807,3.6503,4
il,17089854402,17031801601,2,0.0000003780,41.7483436,-88.2709087,42.1452894,-87.863023,72438.0,2376.0,1578.0,286.0,360.0,70.5228,58.357,4,73.7055,58.4462,0,3.1827,0.0892,4
ny,36081155103,36059302800,24,0.0000029656,40.7518801,-73.7196014,40.7486666,-73.6919151,109959.0,4522.0,1948.0,543.0,629.0,3.1706,4.6851,0,3.1706,4.6851,0,0.0,0.0,0
va,51550020200,51740210900,16,0.0000048520,36.8112791,-76.2637552,36.8379775,-76.3017578,57050.0,3861.0,227.0,3166.0,151.0,6.71,7.4569,6,7.2544,8.9148,0,0.5443,1.4579,6
ny,36059406501,36119011101,2,0.0000002471,40.720353,-73.6389524,41.0551624,-73.8344549,202222.0,7192.0,5951.0,97.0,368.0,56.452,53.4792,18,61.2536,55.7744,2,4.8015,2.2952,16
nc,37183053411,37119003807,5,0.0000011877,35.7978112,-78.8970079,35.1510861,-80.8895481,174542.0,14778.0,6398.0,1280.0,493.0,216.9964,177.4478,9,223.3595,180.9237,0,6.3631,3.4758,9
fl,12011041801,12011070204,8,0.0000009091,26.1316561,-80.1329642,26.0861768,-80.2408157,133375.0,1779.0,1363.0,59.0,233.0,17.4803,17.8078,2,19.0632,23.8652,0,1.5829,6.0574,2
va,51029930201,51175200500,1,0.0000003032,37.5051575,-78.4235283,36.5906594,-77.1419809,65769.0,5612.0,3158.0,2043.0,105.0,190.4868,179.1711,7,191.7948,190.9108,1,1.308,11.7397,6
wa,53033004102,53033026200,17,0.0000053341,47.6737465,-122.25175,47.4591441,-122.2435898,196728.0,4099.0,3054.0,10.0,215.0,30.5922,29.1635,2,33.1315,33.344,0,2.5393,4.1805,2
oh,39029950100,39099813501,49,0.0000101179,40.8653953,-80.5913784,40.9683628,-80.6699263,62204.0,5185.0,4956.0,23.0,15.0,17.2648,16.8673,0,17.2648,16.8673,0,0.0,0.0,0
il,17037001002,17089850103,7,0.0000013229,41.9407063,-88.7853067,42.1141204,-88.3318345,20619.0,6505.0,3032.0,1898.0,457.0,52.2496,49.6202,7,58.4007,60.7969,0,6.1511,11.1767,7
wa,53063001400,53063001800,21,0.0000065891,47.6909025,-117.4033144,47.6791825,-117.3847468,52500.0,6986.0,4884.0,343.0,779.0,2.6485,3.6934,0,2.6485,3.6934,0,0.0,0.0,0
tn,47093003901,47001020100,19,0.0000069102,35.9854103,-83.9903415,35.9957166,-84.2815594,46500.0,4123.0,3128.0,742.0,59.0,33.0123,33.25,4,35.398,38.1533,0,2.3858,4.9032,4
co,08014031000,08001009203,20,0.0000078740,39.9492707,-105.0198719,39.8714265,-104.9845234,140375.0,5855.0,4484.0,106.0,394.0,12.1712,11.6522,2,12.5958,13.1926,0,0.4245,1.5404,2
tn,47179061401,47163042400,10,0.0000036370,36.4141185,-82.4092979,36.5735074,-82.3328303,82375.0,4765.0,4314.0,71.0,113.0,28.3377,28.5649,3,30.9605,28.7983,0,2.6228,0.2334,3
fl,12083002202,12069031315,1,0.0000001136,29.1845167,-82.0768726,28.5350307,-81.7258577,93199.0,3449.0,3177.0,1.0,125.0,91.2346,71.5537,3,93.6435,76.0749,0,2.4088,4.5212,3
ny,36103124602,36081013200,1,0.0000001236,40.689922,-73.3244357,40.701294,-73.8343887,115368.0,4491.0,3713.0,0.0,414.0,47.4221,42.2698,30,49.5218,47.303,0,2.0997,5.0332,30
il,17043845506,17031561000,2,0.0000003780,41.7701389,-87.981767,41.7885022,-87.7915033,66304.0,3818.0,2335.0,271.0,676.0,18.7732,21.4282,9,21.8159,27.4663,0,3.0427,6.0381,9
