state,h_tract,w_tract,workers,flow_share,h_lat,h_lon,w_lat,w_lon,median_income,pop_total,nh_white,nh_black,hispanic
pa,42025020900,42091200501,3,0.0000005815,40.8040941,-75.617106,40.1991673,-75.1370896,66358.0,5602.0,5406.0,0.0,149.0
pa,42043021904,42051262000,1,0.0000001938,40.3197824,-76.8654301,39.8899245,-79.7554824,105060.0,5594.0,3042.0,1586.0,424.0
pa,42003426800,42003982200,74,0.0000143443,40.5420387,-79.950049,40.4444879,-79.9547652,99605.0,5225.0,5072.0,2.0,139.0
pa,42101036700,42045404103,3,0.0000005815,39.9611378,-75.1438094,39.8667918,-75.3186598,172610.0,3611.0,2756.0,235.0,179.0
pa,42085031400,42085031300,290,0.0000562141,41.2447549,-80.4702755,41.2613479,-80.4308034,52013.0,5101.0,4658.0,279.0,9.0
pa,42027011800,42027011702,112,0.0000217103,40.7678398,-77.7726379,40.8065552,-77.8046202,114074.0,5881.0,5435.0,42.0,190.0
pa,42051262800,42051263100,19,0.0000036830,39.8281025,-79.7603203,39.7708384,-79.852849,74250.0,6805.0,6270.0,130.0,80.0
pa,42133020802,42043022901,22,0.0000042645,40.0763598,-76.7645129,40.2509972,-76.8435549,101808.0,4939.0,4060.0,469.0,181.0
pa,42071010601,42133020321,1,0.0000001938,40.187561,-76.5526256,40.0169604,-76.9785983,95909.0,4759.0,3819.0,18.0,555.0
pa,42091203303,42029300107,35,0.0000067845,40.1496871,-75.3234038,40.0691824,-75.4894695,96250.0,3750.0,2403.0,558.0,216.0
pa,42045402500,42101017602,4,0.0000007754,39.9196539,-75.25917,39.9967182,-75.1305528,56302.0,3603.0,164.0,2977.0,73.0
pa,42079214300,42079211800,35,0.0000067845,41.1916483,-75.9889413,41.2567914,-75.8003357,59722.0,2067.0,1644.0,267.0,125.0
pa,42125746100,42125742101,7,0.0000013569,40.2912886,-80.0855059,40.2560208,-80.2224266,138417.0,6067.0,5449.0,20.0,250.0
pa,42133000500,42043020100,11,0.0000021323,39.9666963,-76.7092105,40.2575579,-76.8817265,46786.0,2712.0,635.0,783.0,797.0
pa,42003412003,42125755200,2,0.0000003877,40.5997823,-80.0813656,40.163547,-80.1852472,170347.0,6542.0,5294.0,264.0,223.0
pa,42069110800,42069110700,105,0.0000203534,41.5779377,-75.4931032,41.5733902,-75.5123587,45474.0,3019.0,2662.0,83.0,238.0
pa,42091201605,42091203803,1,0.0000001938,40.1313839,-75.1424555,40.1222238,-75.3541941,108290.0,3531.0,2283.0,475.0,540.0
pa,42041012802,42055010900,23,0.0000044584,40.1430118,-77.4359307,39.9350821,-77.6442367,73781.0,3240.0,3090.0,6.0,37.0
pa,42071010104,42045404300,1,0.0000001938,40.2481448,-76.1700259,39.8548485,-75.3371071,88286.0,3554.0,3420.0,0.0,14.0
pa,42029301600,42011000100,2,0.0000003877,40.1751031,-75.7569503,40.3352705,-75.9249687,98603.0,2583.0,2396.0,0.0,49.0
pa,42101004104,42101001002,11,0.0000021323,39.9166943,-75.1603345,39.9450045,-75.1466193,66648.0,3697.0,1309.0,24.0,931.0
pa,42049002800,42049011202,128,0.0000248117,42.1063351,-80.0516761,42.0444971,-80.0493251,56559.0,6642.0,5689.0,255.0,78.0
pa,42071010502,42071012107,36,0.0000069783,40.1386641,-76.4456218,40.1372136,-76.29669,90592.0,7743.0,7129.0,55.0,91.0
pa,42041011807,42071010902,1,0.0000001938,40.2316434,-77.0241165,40.1129178,-76.5006421,126705.0,6764.0,5180.0,22.0,117.0
pa,42009960100,42021012500,8,0.0000015507,40.2301016,-78.3106239,40.4939,-78.7448239,56563.0,3412.0,3278.0,23.0,47.0
pa,42133020100,42041011803,20,0.0000038768,40.2133772,-76.8722265,40.2542429,-77.1335003,90750.0,3339.0,2942.0,192.0,73.0
pa,42069101000,42069112600,5,0.0000009692,41.4391086,-75.6368709,41.3747153,-75.7441358,59750.0,3049.0,2588.0,14.0,231.0
pa,42045409100,42029300201,14,0.0000027138,39.9813908,-75.3018885,40.0387942,-75.4420872,121250.0,4529.0,4208.0,2.0,37.0
pa,42079217600,42079215502,43,0.0000083352,40.9612058,-75.974425,41.1228477,-75.8979795,37632.0,4156.0,1020.0,497.0,2576.0
pa,42133010120,42133010132,66,0.0000127935,40.0001113,-76.6927873,40.0055813,-76.6662564,76846.0,4912.0,3904.0,567.0,251.0
pa,42051262800,42051262000,187,0.0000362484,39.8281025,-79.7603203,39.8899245,-79.7554824,74250.0,6805.0,6270.0,130.0,80.0
pa,42101009600,42101014600,2,0.0000003877,39.9655396,-75.2435075,39.9764305,-75.154699,50786.0,3528.0,0.0,3061.0,461.0
pa,42003427100,42007603300,1,0.0000001938,40.5166557,-79.9768619,40.6799718,-80.2752864,97589.0,5524.0,5021.0,21.0,198.0
pa,42089300316,42077006305,4,0.0000007754,41.0498066,-75.4768189,40.5599803,-75.5585894,66298.0,4257.0,2217.0,844.0,334.0
pa,42049000400,42049011002,31,0.0000060091,42.1448354,-80.0790268,42.0686907,-80.1076431,43580.0,1984.0,1005.0,373.0,225.0
pa,42125711000,42003459201,66,0.0000127935,40.4041075,-80.4600412,40.4416666,-80.1316049,71434.0,3698.0,3646.0,0.0,36.0
pa,42095016400,42017103103,5,0.0000009692,40.7083294,-75.4884478,40.4415644,-75.3556073,95474.0,5405.0,4316.0,89.0,736.0
pa,42101020200,42029302207,3,0.0000005815,40.0081282,-75.1621608,40.018064,-75.6434336,34576.0,4252.0,97.0,3433.0,167.0
pa,42091201404,42101036901,18,0.0000034891,40.147322,-75.1881295,39.9471283,-75.1970015,141494.0,5040.0,4191.0,76.0,96.0
pa,42079200600,42027011201,1,0.0000001938,41.2268,-75.8978775,40.870183,-77.81633,66859.0,2389.0,1164.0,331.0,829.0
pa,42003120900,42003550900,1,0.0000001938,40.4622571,-79.9121163,40.3484399,-79.8518334,21087.0,1574.0,225.0,1191.0,89.0
pa,42075002702,42075003500,53,0.0000102736,40.3703737,-76.3833718,40.3125143,-76.4517241,60179.0,5699.0,4425.0,33.0,1041.0
pa,42101000901,42045407202,1,0.0000001938,39.9478866,-75.1623004,39.9060931,-75.4329863,44926.0,2166.0,1305.0,406.0,90.0
pa,42119090700,42027012600,1,0.0000001938,40.9648127,-76.8908841,40.7889738,-77.8556402,42012.0,3378.0,3108.0,40.0,165.0
pa,42069112200,42069112000,84,0.0000162827,41.4228196,-75.6381901,41.4285886,-75.6148399,74260.0,2490.0,2334.0,0.0,65.0
pa,42041012702,42041012400,142,0.0000275255,40.0716027,-77.3399971,40.1947935,-77.2149846,77328.0,4236.0,4000.0,41.0,94.0
pa,42091203804,42091206904,6,0.0000011630,40.1184503,-75.3582264,40.2562984,-75.3329185,58151.0,2933.0,553.0,753.0,1404.0
pa,42011000500,42011010202,33,0.0000063968,40.3626613,-75.9215479,40.5299299,-76.0553827,56080.0,4119.0,865.0,99.0,3056.0
pa,42043022606,42043021903,37,0.0000071721,40.2761072,-76.8060283,40.2997364,-76.8601816,54136.0,4392.0,1461.0,2173.0,265.0
pa,42097080100,42081000400,18,0.0000034891,41.0876968,-76.7815208,41.2431431,-77.0141931,69000.0,4238.0,4061.0,20.0,33.0
pa,42029305102,42029303402,1,0.0000001938,40.0334296,-75.8999984,39.8487235,-75.7123714,94926.0,4315.0,3899.0,210.0,167.0
pa,42071011503,42071011400,24,0.0000046522,40.0521596,-76.4188012,40.0295392,-76.4886757,111629.0,4156.0,3205.0,199.0,426.0
pa,42003413201,42003475101,7,0.0000013569,40.576021,-80.0406012,40.3469695,-80.04046,102969.0,4085.0,3643.0,17.0,56.0
pa,42029311702,42029306300,23,0.0000044584,39.8096915,-75.8132405,39.8201874,-75.8285157,197511.0,7185.0,5192.0,253.0,1055.0
pa,42101036203,42101021100,1,0.0000001938,40.0760921,-74.9742967,40.026385,-75.2064504,80833.0,4788.0,4095.0,28.0,268.0
pa,42107001100,42107001200,83,0.0000160889,40.7029543,-76.514515,40.6457871,-76.5381297,62262.0,2318.0,2269.0,2.0,26.0
pa,42101026800,42101000101,14,0.0000027138,40.0555493,-75.139929,39.950546,-75.1468375,45768.0,4308.0,404.0,3170.0,305.0
pa,42079216900,42079216700,18,0.0000034891,40.9734632,-75.9409371,41.0212191,-75.8962707,73259.0,5274.0,4934.0,0.0,161.0
pa,42101024400,42101013900,12,0.0000023261,40.0248284,-75.1638925,39.9750563,-75.1711846,56912.0,3210.0,287.0,2772.0,0.0
pa,42027010700,42027010100,14,0.0000027138,40.9625825,-77.6234013,41.0731619,-77.7239627,87751.0,6095.0,5680.0,5.0,125.0
pa,42101016800,42091202100,17,0.0000032953,39.9917812,-75.167655,40.096296,-75.1297528,15267.0,3963.0,553.0,3141.0,175.0
pa,42003429500,42003451101,3,0.0000005815,40.5369199,-80.0180904,40.5355451,-80.2180691,56602.0,4428.0,4064.0,93.0,83.0
pa,42129802400,42003565100,11,0.0000021323,40.364876,-79.6060788,40.4569397,-80.0110035,89795.0,4269.0,4011.0,76.0,47.0
pa,42003040600,42101000805,1,0.0000001938,40.4367398,-79.9522906,39.9487605,-75.1693486,30570.0,2302.0,1928.0,69.0,67.0
pa,42083420100,42083421000,214,0.0000414821,41.9834347,-78.7401492,41.9186713,-78.750365,70417.0,3271.0,3111.0,0.0,48.0
pa,42091200301,42017101810,17,0.0000032953,40.1675106,-75.1227437,40.2351811,-75.1555293,75795.0,6770.0,5028.0,460.0,325.0
pa,42043024802,42075000200,2,0.0000003877,40.4674454,-76.9325775,40.3301353,-76.4305011,64278.0,4303.0,4001.0,23.0,39.0
pa,42079210700,42041011101,2,0.0000003877,41.3371238,-75.7859112,40.1935516,-76.9309941,55729.0,1687.0,1228.0,202.0,216.0
pa,42013101900,42027011503,1,0.0000001938,40.5165924,-78.4021259,40.8050435,-77.8871497,16429.0,1436.0,1255.0,119.0,62.0
pa,42009961100,42111020900,9,0.0000017446,39.820314,-78.6769951,40.0274537,-79.0161233,56181.0,3917.0,3741.0,11.0,22.0
pa,42045406201,42029300303,4,0.0000007754,39.8665652,-75.386347,40.0395512,-75.4977056,97361.0,3324.0,2829.0,397.0,5.0
pa,42001030400,42133010132,3,0.0000005815,39.9042488,-77.3934887,40.0055813,-76.6662564,88558.0,5462.0,5006.0,23.0,209.0
pa,42029300104,42091205906,20,0.0000038768,40.0500503,-75.4535372,40.0843058,-75.332387,222122.0,5652.0,4501.0,47.0,105.0
pa,42003419000,42003020100,56,0.0000108551,40.5451962,-79.8475852,40.4406616,-80.001277,70569.0,3108.0,2928.0,80.0,67.0
pa,42033331000,42033330900,105,0.0000203534,40.9835796,-78.3509746,40.8823344,-78.3104948,58106.0,4934.0,4708.0,30.0,56.0
pa,42003565100,42003141300,5,0.0000009692,40.4569397,-80.0110035,40.433482,-79.928225,57621.0,2953.0,1818.0,861.0,132.0
pa,42125741300,42003456003,21,0.0000040707,40.3053465,-80.144882,40.3551078,-80.1743251,77044.0,3944.0,3544.0,0.0,60.0
pa,42101026400,42091200301,13,0.0000025199,40.0625462,-75.1620066,40.1675106,-75.1227437,60107.0,5674.0,68.0,5584.0,0.0
pa,42005950500,42005950800,35,0.0000067845,40.8669779,-79.5607087,40.715719,-79.4754147,88157.0,5382.0,5007.0,9.0,63.0
pa,42067070300,42033330500,1,0.0000001938,40.5758175,-77.271639,41.1276091,-78.6255026,62929.0,5128.0,4616.0,16.0,278.0
pa,42003563900,42003470501,2,0.0000003877,40.4176766,-79.8445642,40.3976159,-80.0594447,71716.0,3917.0,2877.0,757.0,134.0
pa,42041011608,42041011200,16,0.0000031015,40.2005278,-76.9835794,40.2223546,-76.9555657,61126.0,4494.0,3355.0,604.0,249.0
pa,42129803700,42003090200,9,0.0000017446,40.3200804,-79.5728467,40.468893,-79.9571463,71552.0,4184.0,3982.0,1.0,78.0
pa,42069110401,42079213100,5,0.0000009692,41.5018642,-75.6708693,41.2559763,-75.8837262,128558.0,7232.0,6150.0,38.0,195.0
pa,42043024801,42075002100,2,0.0000003877,40.5186161,-76.7803114,40.4464623,-76.4214544,103859.0,3356.0,3145.0,0.0,64.0
pa,42011011905,42011012701,10,0.0000019384,40.2754016,-75.7625561,40.3856938,-75.9468811,117422.0,3046.0,2685.0,48.0,115.0
pa,42123970300,42123970800,174,0.0000337284,41.949801,-79.4493946,41.8417115,-79.1562238,67575.0,5167.0,4664.0,2.0,138.0
pa,42101018802,42101036600,13,0.0000025199,39.9991169,-75.1022288,39.9469291,-75.1404797,45570.0,4262.0,262.0,656.0,3344.0
pa,42079210600,42079212700,8,0.0000015507,41.3162704,-75.797375,41.2699984,-75.8948028,52250.0,2747.0,2347.0,43.0,138.0
pa,42045403001,42101001204,2,0.0000003877,39.9087714,-75.3009882,39.9457155,-75.1683734,105125.0,3584.0,3047.0,262.0,162.0
pa,42133022922,42091205903,1,0.0000001938,39.9221308,-76.6438142,40.0726889,-75.3853927,94439.0,3772.0,3448.0,52.0,76.0
pa,42069100400,42069102700,12,0.0000023261,41.4033317,-75.6460562,41.3937509,-75.6565432,55641.0,2182.0,1068.0,437.0,278.0
pa,42029306503,42029303301,68,0.0000131812,39.8414874,-75.7564493,39.8225243,-75.7110132,81481.0,2661.0,1143.0,76.0,1335.0
pa,42101004002,42101980901,26,0.0000050399,39.9188943,-75.167416,39.8998051,-75.2214333,82834.0,5272.0,3895.0,287.0,129.0
pa,42041011807,42109070100,4,0.0000007754,40.2316434,-77.0241165,40.8564299,-76.8545884,126705.0,6764.0,5180.0,22.0,117.0
pa,42077002304,42077005800,2,0.0000003877,40.6009487,-75.517809,40.6707092,-75.4955466,96855.0,4475.0,3179.0,350.0,923.0
pa,42073011400,42019911900,16,0.0000031015,40.8779599,-80.3663279,40.7856651,-80.138669,56500.0,1869.0,1760.0,9.0,6.0
pa,42133023721,42133021100,75,0.0000145381,39.883236,-76.4757224,40.0158402,-76.7299957,90664.0,5950.0,5594.0,73.0,132.0
pa,42091207103,42017101810,4,0.0000007754,40.3248949,-75.3542896,40.2351811,-75.1555293,114286.0,4700.0,4008.0,128.0,118.0
pa,42003526102,42003475102,1,0.0000001938,40.502119,-79.7215883,40.337035,-80.036139,88804.0,2433.0,2337.0,38.0,7.0
pa,42069110402,42069101700,2,0.0000003877,41.5178013,-75.7072563,41.4245799,-75.6784947,132054.0,2763.0,2605.0,0.0,41.0
pa,42129803100,42129803000,57,0.0000110490,40.3364435,-79.7064025,40.3277663,-79.7020291,76565.0,3859.0,3602.0,0.0,85.0
pa,42043024502,42133021410,6,0.0000011630,40.3905105,-76.6821673,39.9797743,-76.7811812,97699.0,5994.0,5560.0,2.0,152.0
pa,42079215200,42079215502,46,0.0000089167,41.23366,-75.8595771,41.1228477,-75.8979795,62898.0,3033.0,2312.0,296.0,188.0
pa,42071013202,42041010500,1,0.0000001938,40.0391631,-76.254577,40.2377022,-76.9240125,83571.0,5314.0,2654.0,925.0,1583.0
pa,42077005402,42077006703,91,0.0000176396,40.6033891,-75.7107169,40.5696535,-75.5167088,125476.0,4979.0,4690.0,8.0,19.0
pa,42101034702,42101000500,53,0.0000102736,40.0569545,-75.0282679,39.9519533,-75.1581771,100129.0,3475.0,2559.0,439.0,232.0
pa,42099030602,42041011807,11,0.0000021323,40.3208097,-77.5156489,40.2316434,-77.0241165,72200.0,3223.0,3044.0,2.0,118.0
pa,42133020722,42133020802,43,0.0000083352,39.9951984,-76.8159309,40.0763598,-76.7645129,54547.0,4254.0,3907.0,0.0,264.0
pa,42011001900,42011011703,16,0.0000031015,40.3343878,-75.916308,40.1756205,-75.8949814,18815.0,1916.0,799.0,50.0,1047.0
pa,42101036100,42101002900,2,0.0000003877,40.0993951,-74.9909265,39.9306978,-75.1655733,81354.0,4160.0,2235.0,1560.0,247.0
pa,42101026600,42101000500,102,0.0000197718,40.0634823,-75.1473352,39.9519533,-75.1581771,39788.0,7060.0,54.0,6625.0,1.0
pa,42101037300,42101000500,84,0.0000162827,39.9024981,-75.1879361,39.9519533,-75.1581771,113974.0,6427.0,4804.0,694.0,683.0
pa,42045404101,42045400500,2,0.0000003877,39.8849497,-75.344191,39.9673126,-75.2730699,91262.0,6655.0,5976.0,257.0,341.0
pa,42091205903,42029300101,15,0.0000029076,40.0726889,-75.3853927,40.079189,-75.4327588,176111.0,2630.0,2308.0,166.0,31.0
pa,42017101405,42017100201,101,0.0000195780,40.1523976,-74.9865504,40.1354539,-74.9753295,79556.0,5932.0,4699.0,399.0,197.0
pa,42041010201,42043020100,213,0.0000412883,40.3049582,-76.9493791,40.2575579,-76.8817265,105915.0,4795.0,4472.0,15.0,220.0
pa,42107000601,42133010210,2,0.0000003877,40.8094016,-76.2095046,39.9765876,-76.6861009,35500.0,3288.0,1752.0,95.0,1327.0
pa,42003413300,42003414101,10,0.0000019384,40.5609436,-80.0430584,40.5976481,-79.9334239,105893.0,4550.0,4336.0,0.0,46.0
pa,42003472100,42003421100,13,0.0000025199,40.3991547,-80.0359259,40.5032807,-79.8674553,73383.0,2157.0,1963.0,36.0,106.0
pa,42071014000,42071013203,104,0.0000201595,39.9645603,-76.1946215,40.0615523,-76.2278249,87366.0,7554.0,7222.0,33.0,162.0
pa,42065950300,42065950200,114,0.0000220979,41.2215632,-78.9948251,41.2917168,-78.9423064,59367.0,5477.0,5346.0,26.0,17.0
pa,42049010303,42049012400,69,0.0000133751,42.0156665,-80.2353591,42.1626523,-80.0816804,95091.0,5689.0,5300.0,56.0,225.0
pa,42029305101,42071013202,4,0.0000007754,40.0134319,-75.8739267,40.0391631,-76.254577,104115.0,4615.0,4194.0,38.0,288.0
pa,42037050500,42077006703,2,0.0000003877,41.0905993,-76.2738766,40.5696535,-75.5167088,64803.0,4015.0,3795.0,104.0,86.0
pa,42091200603,42091201501,3,0.0000005815,40.26093,-75.2445367,40.1039637,-75.0764507,133750.0,3755.0,2625.0,326.0,75.0
pa,42125781700,42129806100,16,0.0000031015,40.1392518,-79.9667668,40.1981079,-79.7109835,64648.0,4101.0,3999.0,31.0,0.0
pa,42041012400,42041012300,178,0.0000345038,40.1947935,-77.2149846,40.2047235,-77.1993523,74390.0,7796.0,6616.0,242.0,617.0
pa,42003524000,42003090100,4,0.0000007754,40.5056721,-79.8419473,40.4752866,-79.9616816,46610.0,2629.0,2164.0,328.0,21.0
pa,42017102004,42091200602,27,0.0000052337,40.276472,-75.2038492,40.2371562,-75.2485132,105038.0,5150.0,4404.0,328.0,151.0
pa,42045410304,42045407502,7,0.0000013569,39.8543603,-75.5217972,39.916844,-75.3890162,137974.0,4276.0,3257.0,1.0,123.0
pa,42091208303,42091207004,9,0.0000017446,40.2814778,-75.5647329,40.2764428,-75.3853683,128893.0,4641.0,4073.0,143.0,177.0
pa,42041010500,42041011304,54,0.0000104674,40.2377022,-76.9240125,40.2349155,-76.9557413,83352.0,4303.0,3213.0,110.0,297.0
pa,42101028200,42101000403,40,0.0000077537,40.0348703,-75.1403325,39.9530146,-75.1662733,20674.0,4893.0,159.0,4283.0,216.0
pa,42091206905,42091200507,22,0.0000042645,40.2357621,-75.3596573,40.1738056,-75.1518956,119167.0,4745.0,3751.0,256.0,106.0
pa,42019911600,42019902300,31,0.0000060091,40.7877285,-79.9257605,40.8589073,-79.9057968,87371.0,4978.0,4858.0,8.0,25.0
pa,42091204101,42091205810,47,0.0000091106,40.0802557,-75.3003088,40.1011023,-75.4043486,121345.0,4641.0,3986.0,291.0,26.0
pa,42101014400,42101000600,61,0.0000118243,39.9722286,-75.1400952,39.9493845,-75.1583355,131027.0,5346.0,2990.0,253.0,1315.0
pa,42089300321,42101980600,1,0.0000001938,41.0956305,-75.4072494,39.9055381,-75.1707147,96749.0,3425.0,1780.0,253.0,1155.0
pa,42051261100,42129806100,8,0.0000015507,40.0545795,-79.8231525,40.1981079,-79.7109835,69924.0,2488.0,2451.0,6.0,15.0
pa,42107000200,42079217001,169,0.0000327592,40.9009642,-75.9923816,40.9478552,-76.0360721,43538.0,2583.0,1551.0,0.0,819.0
pa,42091208500,42029302703,10,0.0000019384,40.2826331,-75.4869291,39.9872183,-75.6031377,100964.0,4865.0,4568.0,125.0,103.0
pa,42127961001,42069112100,22,0.0000042645,41.4525364,-75.413591,41.4125644,-75.6113764,68542.0,2452.0,2337.0,74.0,2.0
pa,42029301800,42017105809,1,0.0000001938,40.1252904,-75.6485732,40.1789924,-74.8376092,193854.0,6640.0,5421.0,58.0,138.0
pa,42091201501,42091206904,2,0.0000003877,40.1039637,-75.0764507,40.2562984,-75.3329185,100833.0,3890.0,3074.0,480.0,165.0
pa,42001031502,42041010600,2,0.0000003877,39.8270722,-77.2340927,40.2442174,-76.8991192,46109.0,3908.0,2856.0,107.0,816.0
pa,42101036202,42101036400,22,0.0000042645,40.0838623,-74.9781805,40.1127754,-74.9789088,90043.0,5856.0,4613.0,241.0,506.0
pa,42119090300,42041012400,6,0.0000011630,40.9202943,-77.0443589,40.1947935,-77.2149846,64188.0,3547.0,3387.0,20.0,108.0
pa,42129807403,42129804200,21,0.0000040707,40.3109599,-79.4636945,40.2969823,-79.5334704,111765.0,2139.0,2057.0,1.0,29.0
pa,42101026500,42101000500,51,0.0000098859,40.0587255,-75.1546921,39.9519533,-75.1581771,46181.0,5370.0,135.0,5095.0,31.0
pa,42045403104,42101000300,12,0.0000023261,39.9136443,-75.2716305,39.9568348,-75.1713009,61042.0,2428.0,596.0,1297.0,340.0
pa,42003401300,42003421100,62,0.0000120182,40.6215288,-79.738883,40.5032807,-79.8674553,80458.0,2845.0,2647.0,56.0,27.0
pa,42063960100,42003421200,2,0.0000003877,40.8652768,-78.9512288,40.5146919,-79.9232115,55189.0,3900.0,3860.0,0.0,0.0
pa,42121200000,42039111100,214,0.0000414821,41.5726309,-79.6321454,41.6255868,-79.6658783,58370.0,2983.0,2897.0,5.0,20.0
pa,42043025200,42133020710,1,0.0000001938,40.5604425,-76.8108625,39.9935113,-76.8411128,73713.0,3662.0,3402.0,0.0,76.0
pa,42017104701,42091200506,8,0.0000015507,40.3183246,-75.1344445,40.19426,-75.1713537,76473.0,2947.0,2713.0,37.0,92.0
pa,42017102500,42095017800,1,0.0000001938,40.3605402,-75.306872,40.6280135,-75.3399355,85765.0,4778.0,4148.0,0.0,250.0
pa,42077009100,42077006703,51,0.0000098859,40.6409526,-75.4088182,40.5696535,-75.5167088,68864.0,3760.0,2793.0,142.0,576.0
pa,42071010502,42071012103,26,0.0000050399,40.1386641,-76.4456218,40.1768984,-76.3042358,90592.0,7743.0,7129.0,55.0,91.0
pa,42003523600,42003020300,22,0.0000042645,40.4509359,-79.812346,40.4544996,-79.9812762,64545.0,4912.0,2815.0,1644.0,22.0
pa,42091200800,42017102104,21,0.0000040707,40.2770945,-75.2988719,40.3138746,-75.2824961,65257.0,3490.0,1971.0,187.0,176.0
pa,42079211701,42019912304,2,0.0000003877,41.285014,-75.7431825,40.6950964,-80.0910917,50287.0,5078.0,4516.0,235.0,182.0
pa,42017100804,42041011305,1,0.0000001938,40.1554877,-74.8829545,40.2360012,-76.9851468,118659.0,3863.0,3268.0,74.0,369.0
pa,42101028800,42017101900,1,0.0000001938,40.0222351,-75.1240599,40.288978,-75.209591,40137.0,4662.0,296.0,924.0,2959.0
pa,42059970400,42063961600,2,0.0000003877,39.8486949,-80.3904811,40.5423984,-79.187334,61841.0,3746.0,3563.0,9.0,26.0
pa,42125745102,42125742102,20,0.0000038768,40.2633593,-80.1515482,40.222408,-80.2408806,96979.0,5471.0,4882.0,68.0,66.0
pa,42003429300,42015950300,1,0.0000001938,40.536829,-80.0506476,41.9857219,-76.520848,89250.0,6533.0,5653.0,320.0,66.0
pa,42055011301,42041012501,20,0.0000038768,39.8972313,-77.7194318,40.1655716,-77.2050751,90368.0,4991.0,4429.0,107.0,177.0
pa,42129808100,42129807500,40,0.0000077537,40.3592767,-79.2449986,40.3212232,-79.390749,64971.0,4234.0,3887.0,224.0,82.0
pa,42043020400,42041011306,2,0.0000003877,40.2681188,-76.890708,40.2613384,-76.9999763,50500.0,1623.0,1076.0,223.0,228.0
pa,42045401502,42101036902,36,0.0000069783,39.9195259,-75.3042976,39.9523358,-75.1889603,67546.0,3836.0,2137.0,710.0,189.0
pa,42033331500,42039111000,2,0.0000003877,40.9180004,-78.6963621,41.6585696,-79.6809777,52407.0,1846.0,1754.0,0.0,63.0
pa,42077006304,42077006703,125,0.0000242302,40.5547499,-75.5327683,40.5696535,-75.5167088,153333.0,3989.0,3148.0,120.0,380.0
pa,42101011900,42101000404,43,0.0000083352,39.9861159,-75.2288441,39.9535379,-75.1707559,61311.0,5570.0,312.0,4986.0,67.0
pa,42101029400,42045405000,1,0.0000001938,40.009462,-75.0859621,39.8508503,-75.3648287,22649.0,3841.0,450.0,1584.0,1669.0
pa,42101017201,42045410700,2,0.0000003877,39.9993972,-75.1686145,39.8375022,-75.3707317,25865.0,2863.0,15.0,2655.0,105.0
pa,42003090300,42003982200,57,0.0000110490,40.4643488,-79.9529437,40.4444879,-79.9547652,68289.0,1473.0,1315.0,77.0,39.0
pa,42043025200,42041011304,7,0.0000013569,40.5604425,-76.8108625,40.2349155,-76.9557413,73713.0,3662.0,3402.0,0.0,76.0
pa,42003504100,42019912200,3,0.0000005815,40.3835414,-79.8304402,40.6784219,-80.1203451,39891.0,4860.0,3221.0,1444.0,23.0
pa,42065950800,42033330100,205,0.0000397375,41.0643121,-78.8401664,41.1023394,-78.7771573,58571.0,3468.0,3323.0,33.0,10.0
pa,42001031401,42001030600,108,0.0000209349,39.8511519,-77.2568852,39.8809983,-77.169848,104080.0,4713.0,4044.0,42.0,252.0
pa,42091202401,42091204300,12,0.0000023261,40.0729854,-75.147191,40.0090539,-75.219726,54035.0,3993.0,479.0,2957.0,138.0
pa,42101007400,42101020900,2,0.0000003877,39.9408638,-75.2143066,40.0186576,-75.2089795,39547.0,3955.0,348.0,2646.0,34.0
pa,42011013100,42029301500,9,0.0000017446,40.3445567,-75.6540151,40.1780921,-75.6771527,83934.0,5113.0,4735.0,21.0,132.0
pa,42097080200,42119090600,49,0.0000094982,41.1158418,-76.8385925,40.9284776,-76.9107927,56653.0,6435.0,6147.0,16.0,84.0
pa,42075000200,42011000400,1,0.0000001938,40.3301353,-76.4305011,40.3573688,-75.9279462,57821.0,5035.0,2886.0,62.0,1833.0
pa,42003412004,42019911800,9,0.0000017446,40.5932257,-80.1184237,40.8148721,-80.1173253,145288.0,4055.0,2815.0,212.0,0.0
pa,42045404600,42045404300,12,0.0000023261,39.8616924,-75.3700551,39.8548485,-75.3371071,61758.0,2114.0,244.0,1771.0,69.0
pa,42003426800,42129802102,4,0.0000007754,40.5420387,-79.950049,40.4479574,-79.6677364,99605.0,5225.0,5072.0,2.0,139.0
pa,42079215600,42079200100,69,0.0000133751,41.190709,-76.0371043,41.2463021,-75.888021,40565.0,4487.0,3592.0,524.0,142.0
pa,42007604200,42003020100,12,0.0000023261,40.5968029,-80.2313977,40.4406616,-80.001277,55909.0,1484.0,1219.0,58.0,101.0
pa,42029300106,42101000701,17,0.0000032953,40.0703566,-75.4551278,39.950701,-75.1689153,135849.0,5428.0,3136.0,268.0,57.0
pa,42101024400,42101023700,2,0.0000003877,40.0248284,-75.1638925,40.0487394,-75.1886069,56912.0,3210.0,287.0,2772.0,0.0
pa,42101020300,42091200708,4,0.0000007754,40.0125819,-75.1495922,40.2721284,-75.3129696,41020.0,2564.0,85.0,2242.0,160.0
pa,42005951100,42005950900,62,0.0000120182,40.8287,-79.5186876,40.765054,-79.5128186,44583.0,3926.0,3660.0,133.0,132.0
pa,42071012602,42071012601,48,0.0000093044,40.1393272,-75.9532098,40.2014807,-76.0302946,93024.0,4608.0,4347.0,11.0,27.0
pa,42069110600,42069110800,41,0.0000079475,41.5533532,-75.5078334,41.5779377,-75.4931032,80286.0,2920.0,2694.0,0.0,14.0
